,Dataset,Fold,Method,Metric,Patient,Performance
32576,V-25,2,Cluster,Accuracy,239,0.7931034482758621
32577,V-25,4,Cluster,Recall,239,0.6
32578,V-25,4,Cluster,Precision,239,0.7499999990624999
32579,V-25,4,Cluster,Accuracy,239,0.7857142857142857
32580,V-25,1,Cluster,Recall,234,0.8
32581,V-25,1,Cluster,Precision,234,0.7272727266115702
32582,V-25,1,Cluster,Accuracy,234,0.8275862068965517
32583,V-25,0,Cluster,Recall,234,0.8
32584,V-25,0,Cluster,Precision,234,0.6153846149112425
32585,V-25,0,Cluster,Accuracy,234,0.7586206896551724
32586,V-25,3,Cluster,Recall,234,0.3888888888888889
32587,V-25,3,Cluster,Precision,234,0.6999999992999999
32588,V-25,3,Cluster,Accuracy,234,0.5172413793103449
32589,V-25,2,Cluster,Recall,234,0.9090909090909091
32590,V-25,2,Cluster,Precision,234,0.7692307686390532
32591,V-25,2,Cluster,Accuracy,234,0.8620689655172414
32592,V-25,4,Cluster,Recall,234,0.5
32593,V-25,4,Cluster,Precision,234,0.8749999989062499
32594,V-25,4,Cluster,Accuracy,234,0.7142857142857143
32595,V-25,1,Cluster,Recall,235,0.6
32596,V-25,1,Cluster,Precision,235,0.6666666659259258
32597,V-25,1,Cluster,Accuracy,235,0.7586206896551724
32598,V-25,0,Cluster,Recall,235,0.9166666666666666
32599,V-25,0,Cluster,Precision,235,0.7857142851530612
32600,V-25,0,Cluster,Accuracy,235,0.8620689655172413
32601,V-25,3,Cluster,Recall,235,0.8888888888888888
32602,V-25,3,Cluster,Precision,235,0.9999999987499999
32603,V-25,3,Cluster,Accuracy,235,0.9655172413793104
32604,V-25,2,Cluster,Recall,235,0.5384615384615384
32605,V-25,2,Cluster,Precision,235,0.6999999992999999
32606,V-25,2,Cluster,Accuracy,235,0.6896551724137931
32607,V-25,4,Cluster,Recall,235,0.8125
32608,V-25,4,Cluster,Precision,235,0.9285714279081632
32609,V-25,4,Cluster,Accuracy,235,0.8571428571428572
32610,V-25,1,Cluster,Recall,236,0.8
32611,V-25,1,Cluster,Precision,236,0.7999999992
32612,V-25,1,Cluster,Accuracy,236,0.8620689655172413
32613,V-25,0,Cluster,Recall,236,0.5555555555555556
32614,V-25,0,Cluster,Precision,236,0.9090909082644627
32615,V-25,0,Cluster,Accuracy,236,0.6896551724137931
32616,V-25,3,Cluster,Recall,236,0.5833333333333334
32617,V-25,3,Cluster,Precision,236,0.8749999989062499
32618,V-25,3,Cluster,Accuracy,236,0.7931034482758621
32619,V-25,2,Cluster,Recall,236,1.0
32620,V-25,2,Cluster,Precision,236,0.9285714279081632
32621,V-25,2,Cluster,Accuracy,236,0.9655172413793104
32622,V-25,4,Cluster,Recall,236,0.6666666666666666
32623,V-25,4,Cluster,Precision,236,0.9090909082644627
32624,V-25,4,Cluster,Accuracy,236,0.7857142857142857
32625,V-25,1,Cluster,Recall,237,0.7142857142857143
32626,V-25,1,Cluster,Precision,237,0.7142857137755102
32627,V-25,1,Cluster,Accuracy,237,0.7241379310344828
32628,V-25,0,Cluster,Recall,237,0.45454545454545453
32629,V-25,0,Cluster,Precision,237,0.7142857132653061
32630,V-25,0,Cluster,Accuracy,237,0.7241379310344828
32631,V-25,3,Cluster,Recall,237,0.8571428571428571
32632,V-25,3,Cluster,Precision,237,0.5999999993999999
32633,V-25,3,Cluster,Accuracy,237,0.8275862068965517
32634,V-25,2,Cluster,Recall,237,0.6666666666666666
32635,V-25,2,Cluster,Precision,237,0.7272727266115702
32636,V-25,2,Cluster,Accuracy,237,0.7586206896551724
32637,V-25,4,Cluster,Recall,237,0.6666666666666666
32638,V-25,4,Cluster,Precision,237,0.7692307686390532
32639,V-25,4,Cluster,Accuracy,237,0.7142857142857143
32640,V-25,1,Cluster,Recall,230,0.75
32641,V-25,1,Cluster,Precision,230,0.9999999988888888
32642,V-25,1,Cluster,Accuracy,230,0.896551724137931
32643,V-25,0,Cluster,Recall,230,0.75
32644,V-25,0,Cluster,Precision,230,0.9374999994140625
32645,V-25,0,Cluster,Accuracy,230,0.7931034482758621
32646,V-25,3,Cluster,Recall,230,0.6363636363636364
32647,V-25,3,Cluster,Precision,230,0.7777777769135802
32648,V-25,3,Cluster,Accuracy,230,0.7931034482758621
32649,V-25,2,Cluster,Recall,230,0.7333333333333333
32650,V-25,2,Cluster,Precision,230,0.9166666659027777
32651,V-25,2,Cluster,Accuracy,230,0.8275862068965517
32652,V-25,4,Cluster,Recall,230,0.6428571428571429
32653,V-25,4,Cluster,Precision,230,0.8999999991
32654,V-25,4,Cluster,Accuracy,230,0.7857142857142858
32655,V-25,1,Cluster,Recall,231,0.8571428571428571
32656,V-25,1,Cluster,Precision,231,0.7999999994666667
32657,V-25,1,Cluster,Accuracy,231,0.8275862068965517
32658,V-25,0,Cluster,Recall,231,0.875
32659,V-25,0,Cluster,Precision,231,0.8235294112802768
32660,V-25,0,Cluster,Accuracy,231,0.8275862068965518
32661,V-25,3,Cluster,Recall,231,0.5833333333333334
32662,V-25,3,Cluster,Precision,231,0.8749999989062499
32663,V-25,3,Cluster,Accuracy,231,0.7931034482758621
32664,V-25,2,Cluster,Recall,231,0.6666666666666666
32665,V-25,2,Cluster,Precision,231,0.9999999987499999
32666,V-25,2,Cluster,Accuracy,231,0.8620689655172413
32667,V-25,4,Cluster,Recall,231,0.5714285714285714
32668,V-25,4,Cluster,Precision,231,0.9999999987499999
32669,V-25,4,Cluster,Accuracy,231,0.7857142857142857
32670,V-25,1,Cluster,Recall,232,0.6666666666666666
32671,V-25,1,Cluster,Precision,232,0.8888888879012344
32672,V-25,1,Cluster,Accuracy,232,0.8275862068965517
32673,V-25,0,Cluster,Recall,232,0.7857142857142857
32674,V-25,0,Cluster,Precision,232,0.9166666659027777
32675,V-25,0,Cluster,Accuracy,232,0.8620689655172413
32676,V-25,3,Cluster,Recall,232,0.5882352941176471
32677,V-25,3,Cluster,Precision,232,0.9999999989999999
32678,V-25,3,Cluster,Accuracy,232,0.7586206896551724
32679,V-25,2,Cluster,Recall,232,0.8333333333333334
32680,V-25,2,Cluster,Precision,232,0.6666666662222221
32681,V-25,2,Cluster,Accuracy,232,0.7586206896551724
32682,V-25,4,Cluster,Recall,232,0.6923076923076923
32683,V-25,4,Cluster,Precision,232,0.8999999991
32684,V-25,4,Cluster,Accuracy,232,0.8214285714285714
32685,V-25,1,Cluster,Recall,233,0.5454545454545454
32686,V-25,1,Cluster,Precision,233,0.9999999983333333
32687,V-25,1,Cluster,Accuracy,233,0.8275862068965517
32688,V-25,0,Cluster,Recall,233,0.6470588235294118
32689,V-25,0,Cluster,Precision,233,0.9166666659027777
32690,V-25,0,Cluster,Accuracy,233,0.7586206896551724
32691,V-25,3,Cluster,Recall,233,0.8
32692,V-25,3,Cluster,Precision,233,0.7999999994666667
32693,V-25,3,Cluster,Accuracy,233,0.7931034482758621
32694,V-25,2,Cluster,Recall,233,0.8
32695,V-25,2,Cluster,Precision,233,0.9230769223668639
32696,V-25,2,Cluster,Accuracy,233,0.8620689655172413
32697,V-25,4,Cluster,Recall,233,0.5714285714285714
32698,V-25,4,Cluster,Precision,233,0.7999999992
32699,V-25,4,Cluster,Accuracy,233,0.7142857142857142
32700,V-25,1,Cluster,Recall,1,0.5
32701,V-25,1,Cluster,Precision,1,0.49999999964285713
32702,V-25,1,Cluster,Accuracy,1,0.5172413793103449
32703,V-25,0,Cluster,Recall,1,0.5333333333333333
32704,V-25,0,Cluster,Precision,1,0.5714285710204081
32705,V-25,0,Cluster,Accuracy,1,0.5517241379310345
32706,V-25,3,Cluster,Recall,1,0.4
32707,V-25,3,Cluster,Precision,1,0.7499999990624999
32708,V-25,3,Cluster,Accuracy,1,0.6206896551724138
32709,V-25,2,Cluster,Recall,1,0.4444444444444444
32710,V-25,2,Cluster,Precision,1,0.4444444439506172
32711,V-25,2,Cluster,Accuracy,1,0.6551724137931034
32712,V-25,4,Cluster,Recall,1,0.5384615384615384
32713,V-25,4,Cluster,Precision,1,0.7777777769135802
32714,V-25,4,Cluster,Accuracy,1,0.7142857142857143
32715,V-25,1,Cluster,Recall,614,0.6923076923076923
32716,V-25,1,Cluster,Precision,614,0.9999999988888888
32717,V-25,1,Cluster,Accuracy,614,0.8620689655172413
32718,V-25,0,Cluster,Recall,614,0.7142857142857143
32719,V-25,0,Cluster,Precision,614,0.8333333319444445
32720,V-25,0,Cluster,Accuracy,614,0.896551724137931
32721,V-25,3,Cluster,Recall,614,0.8823529411764706
32722,V-25,3,Cluster,Precision,614,0.8823529406574394
32723,V-25,3,Cluster,Accuracy,614,0.8620689655172414
32724,V-25,2,Cluster,Recall,614,0.7058823529411765
32725,V-25,2,Cluster,Precision,614,0.7999999994666667
32726,V-25,2,Cluster,Accuracy,614,0.7241379310344828
32727,V-25,4,Cluster,Recall,614,0.6666666666666666
32728,V-25,4,Cluster,Precision,614,0.4444444439506172
32729,V-25,4,Cluster,Accuracy,614,0.75
32730,V-25,1,Cluster,Recall,155,0.5555555555555556
32731,V-25,1,Cluster,Precision,155,0.5555555549382716
32732,V-25,1,Cluster,Accuracy,155,0.7241379310344828
32733,V-25,0,Cluster,Recall,155,0.8181818181818182
32734,V-25,0,Cluster,Precision,155,0.749999999375
32735,V-25,0,Cluster,Accuracy,155,0.8275862068965518
32736,V-25,3,Cluster,Recall,155,0.6923076923076923
32737,V-25,3,Cluster,Precision,155,0.8999999991
32738,V-25,3,Cluster,Accuracy,155,0.8275862068965518
32739,V-25,2,Cluster,Recall,155,0.8181818181818182
32740,V-25,2,Cluster,Precision,155,0.6923076917751478
32741,V-25,2,Cluster,Accuracy,155,0.7931034482758621
32742,V-25,4,Cluster,Recall,155,0.7777777777777778
32743,V-25,4,Cluster,Precision,155,0.6999999992999999
32744,V-25,4,Cluster,Accuracy,155,0.8214285714285714
32745,V-25,1,Cluster,Recall,146,0.45454545454545453
32746,V-25,1,Cluster,Precision,146,0.6249999992187499
32747,V-25,1,Cluster,Accuracy,146,0.6896551724137931
32748,V-25,0,Cluster,Recall,146,0.75
32749,V-25,0,Cluster,Precision,146,0.9230769223668639
32750,V-25,0,Cluster,Accuracy,146,0.8275862068965517
32751,V-25,3,Cluster,Recall,146,0.7142857142857143
32752,V-25,3,Cluster,Precision,146,0.9999999989999999
32753,V-25,3,Cluster,Accuracy,146,0.8620689655172414
32754,V-25,2,Cluster,Recall,146,0.5384615384615384
32755,V-25,2,Cluster,Precision,146,0.6999999992999999
32756,V-25,2,Cluster,Accuracy,146,0.6896551724137931
32757,V-25,4,Cluster,Recall,146,1.0
32758,V-25,4,Cluster,Precision,146,0.8461538455029586
32759,V-25,4,Cluster,Accuracy,146,0.9285714285714286
32760,V-25,1,Cluster,Recall,147,0.8
32761,V-25,1,Cluster,Precision,147,0.9999999987499999
32762,V-25,1,Cluster,Accuracy,147,0.9310344827586207
32763,V-25,0,Cluster,Recall,147,0.7333333333333333
32764,V-25,0,Cluster,Precision,147,0.9166666659027777
32765,V-25,0,Cluster,Accuracy,147,0.8275862068965517
32766,V-25,3,Cluster,Recall,147,0.8666666666666667
32767,V-25,3,Cluster,Precision,147,0.9999999992307692
32768,V-25,3,Cluster,Accuracy,147,0.9310344827586208
32769,V-25,2,Cluster,Recall,147,0.7777777777777778
32770,V-25,2,Cluster,Precision,147,0.6999999992999999
32771,V-25,2,Cluster,Accuracy,147,0.8275862068965517
32772,V-25,4,Cluster,Recall,147,0.7142857142857143
32773,V-25,4,Cluster,Precision,147,0.9090909082644627
32774,V-25,4,Cluster,Accuracy,147,0.8214285714285714
32775,V-25,1,Cluster,Recall,618,0.46153846153846156
32776,V-25,1,Cluster,Precision,618,0.7499999990624999
32777,V-25,1,Cluster,Accuracy,618,0.6896551724137931
32778,V-25,0,Cluster,Recall,618,0.9166666666666666
32779,V-25,0,Cluster,Precision,618,0.6874999995703125
32780,V-25,0,Cluster,Accuracy,618,0.7931034482758621
32781,V-25,3,Cluster,Recall,618,0.6666666666666666
32782,V-25,3,Cluster,Precision,618,0.6666666659259258
32783,V-25,3,Cluster,Accuracy,618,0.793103448275862
32784,V-25,2,Cluster,Recall,618,0.8333333333333334
32785,V-25,2,Cluster,Precision,618,0.8333333326388889
32786,V-25,2,Cluster,Accuracy,618,0.8620689655172414
32787,V-25,4,Cluster,Recall,618,0.75
32788,V-25,4,Cluster,Precision,618,0.8181818174380164
32789,V-25,4,Cluster,Accuracy,618,0.8214285714285714
32790,V-25,1,Cluster,Recall,145,0.5
32791,V-25,1,Cluster,Precision,145,0.5454545449586776
32792,V-25,1,Cluster,Accuracy,145,0.6206896551724138
32793,V-25,0,Cluster,Recall,145,0.5
32794,V-25,0,Cluster,Precision,145,0.4285714279591837
32795,V-25,0,Cluster,Accuracy,145,0.7586206896551724
32796,V-25,3,Cluster,Recall,145,0.26666666666666666
32797,V-25,3,Cluster,Precision,145,0.4444444439506172
32798,V-25,3,Cluster,Accuracy,145,0.4482758620689655
32799,V-25,2,Cluster,Recall,145,0.5
32800,V-25,2,Cluster,Precision,145,0.24999999979166665
32801,V-25,2,Cluster,Accuracy,145,0.5862068965517242
32802,V-25,4,Cluster,Recall,145,0.7857142857142857
32803,V-25,4,Cluster,Precision,145,0.7333333328444444
32804,V-25,4,Cluster,Accuracy,145,0.75
32805,V-25,1,Cluster,Recall,142,0.9090909090909091
32806,V-25,1,Cluster,Precision,142,0.7142857137755102
32807,V-25,1,Cluster,Accuracy,142,0.8275862068965518
32808,V-25,0,Cluster,Recall,142,0.5384615384615384
32809,V-25,0,Cluster,Precision,142,0.6999999992999999
32810,V-25,0,Cluster,Accuracy,142,0.6896551724137931
32811,V-25,3,Cluster,Recall,142,0.8888888888888888
32812,V-25,3,Cluster,Precision,142,0.6153846149112425
32813,V-25,3,Cluster,Accuracy,142,0.7931034482758621
32814,V-25,2,Cluster,Recall,142,0.6666666666666666
32815,V-25,2,Cluster,Precision,142,0.5999999993999999
32816,V-25,2,Cluster,Accuracy,142,0.7586206896551724
32817,V-25,4,Cluster,Recall,142,0.6666666666666666
32818,V-25,4,Cluster,Precision,142,0.8571428559183674
32819,V-25,4,Cluster,Accuracy,142,0.8571428571428572
32820,V-25,1,Cluster,Recall,143,0.8888888888888888
32821,V-25,1,Cluster,Precision,143,0.7272727266115702
32822,V-25,1,Cluster,Accuracy,143,0.8620689655172413
32823,V-25,0,Cluster,Recall,143,0.8333333333333334
32824,V-25,0,Cluster,Precision,143,0.5555555549382716
32825,V-25,0,Cluster,Accuracy,143,0.8275862068965517
32826,V-25,3,Cluster,Recall,143,0.7272727272727273
32827,V-25,3,Cluster,Precision,143,0.6153846149112425
32828,V-25,3,Cluster,Accuracy,143,0.7241379310344828
32829,V-25,2,Cluster,Recall,143,0.9
32830,V-25,2,Cluster,Precision,143,0.8999999991
32831,V-25,2,Cluster,Accuracy,143,0.9310344827586208
32832,V-25,4,Cluster,Recall,143,1.0
32833,V-25,4,Cluster,Precision,143,0.6363636357851239
32834,V-25,4,Cluster,Accuracy,143,0.8571428571428571
32835,V-25,1,Cluster,Recall,140,0.6428571428571429
32836,V-25,1,Cluster,Precision,140,0.9999999988888888
32837,V-25,1,Cluster,Accuracy,140,0.8275862068965518
32838,V-25,0,Cluster,Recall,140,0.6666666666666666
32839,V-25,0,Cluster,Precision,140,0.7692307686390532
32840,V-25,0,Cluster,Accuracy,140,0.7241379310344828
32841,V-25,3,Cluster,Recall,140,0.7368421052631579
32842,V-25,3,Cluster,Precision,140,0.9999999992857143
32843,V-25,3,Cluster,Accuracy,140,0.8275862068965518
32844,V-25,2,Cluster,Recall,140,0.7
32845,V-25,2,Cluster,Precision,140,0.8749999989062499
32846,V-25,2,Cluster,Accuracy,140,0.8620689655172414
32847,V-25,4,Cluster,Recall,140,0.7777777777777778
32848,V-25,4,Cluster,Precision,140,0.6999999992999999
32849,V-25,4,Cluster,Accuracy,140,0.8214285714285714
32850,V-25,1,Cluster,Recall,141,0.8461538461538461
32851,V-25,1,Cluster,Precision,141,0.8461538455029586
32852,V-25,1,Cluster,Accuracy,141,0.8620689655172413
32853,V-25,0,Cluster,Recall,141,0.5555555555555556
32854,V-25,0,Cluster,Precision,141,0.5555555549382716
32855,V-25,0,Cluster,Accuracy,141,0.7241379310344828
32856,V-25,3,Cluster,Recall,141,0.8666666666666667
32857,V-25,3,Cluster,Precision,141,0.8666666660888889
32858,V-25,3,Cluster,Accuracy,141,0.8620689655172413
32859,V-25,2,Cluster,Recall,141,0.8571428571428571
32860,V-25,2,Cluster,Precision,141,0.6666666659259258
32861,V-25,2,Cluster,Accuracy,141,0.8620689655172413
32862,V-25,4,Cluster,Recall,141,0.5454545454545454
32863,V-25,4,Cluster,Precision,141,0.7499999990624999
32864,V-25,4,Cluster,Accuracy,141,0.75
32865,V-25,1,Cluster,Recall,612,0.7272727272727273
32866,V-25,1,Cluster,Precision,612,0.8888888879012344
32867,V-25,1,Cluster,Accuracy,612,0.8620689655172413
32868,V-25,0,Cluster,Recall,612,0.47058823529411764
32869,V-25,0,Cluster,Precision,612,0.9999999987499999
32870,V-25,0,Cluster,Accuracy,612,0.6896551724137931
32871,V-25,3,Cluster,Recall,612,0.8888888888888888
32872,V-25,3,Cluster,Precision,612,0.6153846149112425
32873,V-25,3,Cluster,Accuracy,612,0.7931034482758621
32874,V-25,2,Cluster,Recall,612,0.7142857142857143
32875,V-25,2,Cluster,Precision,612,0.9090909082644627
32876,V-25,2,Cluster,Accuracy,612,0.8275862068965518
32877,V-25,4,Cluster,Recall,612,0.75
32878,V-25,4,Cluster,Precision,612,0.8571428565306122
32879,V-25,4,Cluster,Accuracy,612,0.7857142857142857
32880,V-25,1,Cluster,Recall,613,0.5384615384615384
32881,V-25,1,Cluster,Precision,613,0.8749999989062499
32882,V-25,1,Cluster,Accuracy,613,0.7586206896551725
32883,V-25,0,Cluster,Recall,613,0.7647058823529411
32884,V-25,0,Cluster,Precision,613,0.9285714279081632
32885,V-25,0,Cluster,Accuracy,613,0.8275862068965517
32886,V-25,3,Cluster,Recall,613,0.7058823529411765
32887,V-25,3,Cluster,Precision,613,0.9230769223668639
32888,V-25,3,Cluster,Accuracy,613,0.7931034482758621
32889,V-25,2,Cluster,Recall,613,0.8888888888888888
32890,V-25,2,Cluster,Precision,613,0.7272727266115702
32891,V-25,2,Cluster,Accuracy,613,0.8620689655172413
32892,V-25,4,Cluster,Recall,613,0.47368421052631576
32893,V-25,4,Cluster,Precision,613,0.8999999991
32894,V-25,4,Cluster,Accuracy,613,0.6071428571428572
32895,V-25,1,Cluster,Recall,610,0.6428571428571429
32896,V-25,1,Cluster,Precision,610,0.9999999988888888
32897,V-25,1,Cluster,Accuracy,610,0.8275862068965518
32898,V-25,0,Cluster,Recall,610,0.7058823529411765
32899,V-25,0,Cluster,Precision,610,0.7999999994666667
32900,V-25,0,Cluster,Accuracy,610,0.7241379310344828
32901,V-25,3,Cluster,Recall,610,0.8181818181818182
32902,V-25,3,Cluster,Precision,610,0.8999999991
32903,V-25,3,Cluster,Accuracy,610,0.896551724137931
32904,V-25,2,Cluster,Recall,610,0.8461538461538461
32905,V-25,2,Cluster,Precision,610,0.9166666659027777
32906,V-25,2,Cluster,Accuracy,610,0.896551724137931
32907,V-25,4,Cluster,Recall,610,0.75
32908,V-25,4,Cluster,Precision,610,0.8999999991
32909,V-25,4,Cluster,Accuracy,610,0.8571428571428572
32910,V-25,1,Cluster,Recall,611,0.5833333333333334
32911,V-25,1,Cluster,Precision,611,0.7777777769135802
32912,V-25,1,Cluster,Accuracy,611,0.7586206896551725
32913,V-25,0,Cluster,Recall,611,0.6470588235294118
32914,V-25,0,Cluster,Precision,611,0.7857142851530612
32915,V-25,0,Cluster,Accuracy,611,0.6896551724137931
32916,V-25,3,Cluster,Recall,611,0.8333333333333334
32917,V-25,3,Cluster,Precision,611,0.9090909082644627
32918,V-25,3,Cluster,Accuracy,611,0.896551724137931
32919,V-25,2,Cluster,Recall,611,0.6666666666666666
32920,V-25,2,Cluster,Precision,611,0.9999999987499999
32921,V-25,2,Cluster,Accuracy,611,0.8620689655172413
32922,V-25,4,Cluster,Recall,611,0.7692307692307693
32923,V-25,4,Cluster,Precision,611,0.7692307686390532
32924,V-25,4,Cluster,Accuracy,611,0.7857142857142857
32925,V-25,1,Cluster,Recall,616,0.75
32926,V-25,1,Cluster,Precision,616,0.9999999988888888
32927,V-25,1,Cluster,Accuracy,616,0.896551724137931
32928,V-25,0,Cluster,Recall,616,0.5882352941176471
32929,V-25,0,Cluster,Precision,616,0.8333333326388889
32930,V-25,0,Cluster,Accuracy,616,0.6896551724137931
32931,V-25,3,Cluster,Recall,616,0.7692307692307693
32932,V-25,3,Cluster,Precision,616,0.8333333326388889
32933,V-25,3,Cluster,Accuracy,616,0.8275862068965518
32934,V-25,2,Cluster,Recall,616,0.8125
32935,V-25,2,Cluster,Precision,616,0.9285714279081632
32936,V-25,2,Cluster,Accuracy,616,0.8620689655172413
32937,V-25,4,Cluster,Recall,616,0.5384615384615384
32938,V-25,4,Cluster,Precision,616,0.8749999989062499
32939,V-25,4,Cluster,Accuracy,616,0.75
32940,V-25,1,Cluster,Recall,617,0.5625
32941,V-25,1,Cluster,Precision,617,0.8999999991
32942,V-25,1,Cluster,Accuracy,617,0.7241379310344828
32943,V-25,0,Cluster,Recall,617,0.7777777777777778
32944,V-25,0,Cluster,Precision,617,0.9333333327111111
32945,V-25,0,Cluster,Accuracy,617,0.8275862068965518
32946,V-25,3,Cluster,Recall,617,1.0
32947,V-25,3,Cluster,Precision,617,0.8333333319444445
32948,V-25,3,Cluster,Accuracy,617,0.9655172413793104
32949,V-25,2,Cluster,Recall,617,0.6470588235294118
32950,V-25,2,Cluster,Precision,617,0.8461538455029586
32951,V-25,2,Cluster,Accuracy,617,0.7241379310344828
32952,V-25,4,Cluster,Recall,617,0.75
32953,V-25,4,Cluster,Precision,617,0.8999999991
32954,V-25,4,Cluster,Accuracy,617,0.8571428571428572
32955,V-25,1,Cluster,Recall,148,0.5333333333333333
32956,V-25,1,Cluster,Precision,148,0.8888888879012344
32957,V-25,1,Cluster,Accuracy,148,0.7241379310344828
32958,V-25,0,Cluster,Recall,148,0.5
32959,V-25,0,Cluster,Precision,148,0.8571428559183674
32960,V-25,0,Cluster,Accuracy,148,0.7586206896551724
32961,V-25,3,Cluster,Recall,148,0.7894736842105263
32962,V-25,3,Cluster,Precision,148,0.8823529406574394
32963,V-25,3,Cluster,Accuracy,148,0.7931034482758621
32964,V-25,2,Cluster,Recall,148,0.9090909090909091
32965,V-25,2,Cluster,Precision,148,0.8333333326388889
32966,V-25,2,Cluster,Accuracy,148,0.896551724137931
32967,V-25,4,Cluster,Recall,148,0.6153846153846154
32968,V-25,4,Cluster,Precision,148,0.8888888879012344
32969,V-25,4,Cluster,Accuracy,148,0.7857142857142857
32970,V-25,1,Cluster,Recall,149,0.5
32971,V-25,1,Cluster,Precision,149,0.5999999993999999
32972,V-25,1,Cluster,Accuracy,149,0.6551724137931034
32973,V-25,0,Cluster,Recall,149,0.6
32974,V-25,0,Cluster,Precision,149,0.7499999990624999
32975,V-25,0,Cluster,Accuracy,149,0.793103448275862
32976,V-25,3,Cluster,Recall,149,0.75
32977,V-25,3,Cluster,Precision,149,0.7499999990624999
32978,V-25,3,Cluster,Accuracy,149,0.8620689655172413
32979,V-25,2,Cluster,Recall,149,0.8333333333333334
32980,V-25,2,Cluster,Precision,149,0.624999999609375
32981,V-25,2,Cluster,Accuracy,149,0.7241379310344828
32982,V-25,4,Cluster,Recall,149,0.8
32983,V-25,4,Cluster,Precision,149,0.3333333330555555
